design_name,design_id,recipe_id,flow_mode,total_input_and_output_bits,total_register_bits,total_logic_operator_bits,total_adder_sub_bits,total_multiplier_bits,total_comparator_bits,total_multiplexer_bits,total_shift_bits,total_division_bits,average_tree_depth,average_wire_width,worst_slack_ns,total_negative_slack_ns,run_utc,run_id,top_module,clock_port,abc_fast_cfg,clock_period_ns_cfg,max_fanout_cfg,max_transition_ns_cfg,max_capacitance_ff_cfg,fanout_load_cfg,num_rtl_files,ast_json_path,ast_log_path,netlist_path,sdc_path,run_dir,area_um2,clock_period_ns_sta,utilization_pct,tool_runtime_s,status,error_stage,error_message,ast_input_file,ast_total_input_bits,ast_total_adder_sub_bits,ast_total_register_bits,ast_total_output_bits,ast_total_division_bits,ast_total_logic_operator_bits,ast_total_multiplexer_bits,ast_total_multiplication_bits,ast_total_shift_bits,ast_total_comparator_bits,ast_avg_wire_width,ast_avg_tree_depth
s1488,iscas89_0010,abcfast_clk1_fo8_tr0p16_cap100_fload1,full,28,42,5635,0,0,0,0,0,0,44.5599,1,0.194989,0.000000,2026-04-06T15:28:12+00:00,s1488__abcfast_clk1_fo8_tr0p16_cap100_fload1,s1488,CK,True,1.0,8.0,0.16,100.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s1488.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s1488.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s1488__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s1488__abcfast_clk1_fo8_tr0p16_cap100_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s1488__abcfast_clk1_fo8_tr0p16_cap100_fload1,1358.4620,1.000000,0.22,82.365,success,,,./iscas_asts/s1488.json,19,0,42,9,0,5635,0,0,0,0,1,44.5599
s1488,iscas89_0010,abcfast_clk1_fo8_tr0p16_cap40_fload1,full,28,42,5635,0,0,0,0,0,0,44.5599,1,0.197014,0.000000,2026-04-06T15:28:12+00:00,s1488__abcfast_clk1_fo8_tr0p16_cap40_fload1,s1488,CK,True,1.0,8.0,0.16,40.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s1488.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s1488.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s1488__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s1488__abcfast_clk1_fo8_tr0p16_cap40_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s1488__abcfast_clk1_fo8_tr0p16_cap40_fload1,1365.6440,1.000000,0.22,134.538,success,,,./iscas_asts/s1488.json,19,0,42,9,0,5635,0,0,0,0,1,44.5599
s1488,iscas89_0010,abcfast_clk1_fo8_tr0p16_cap60_fload1,full,28,42,5635,0,0,0,0,0,0,44.5599,1,0.194989,0.000000,2026-04-06T15:28:12+00:00,s1488__abcfast_clk1_fo8_tr0p16_cap60_fload1,s1488,CK,True,1.0,8.0,0.16,60.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s1488.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s1488.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s1488__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s1488__abcfast_clk1_fo8_tr0p16_cap60_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s1488__abcfast_clk1_fo8_tr0p16_cap60_fload1,1358.4620,1.000000,0.22,140.131,success,,,./iscas_asts/s1488.json,19,0,42,9,0,5635,0,0,0,0,1,44.5599
s1488,iscas89_0010,abcfast_clk1_fo8_tr0p16_cap80_fload1,full,28,42,5635,0,0,0,0,0,0,44.5599,1,0.194989,0.000000,2026-04-06T15:28:12+00:00,s1488__abcfast_clk1_fo8_tr0p16_cap80_fload1,s1488,CK,True,1.0,8.0,0.16,80.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s1488.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s1488.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s1488__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s1488__abcfast_clk1_fo8_tr0p16_cap80_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s1488__abcfast_clk1_fo8_tr0p16_cap80_fload1,1358.4620,1.000000,0.22,83.711,success,,,./iscas_asts/s1488.json,19,0,42,9,0,5635,0,0,0,0,1,44.5599
s1488,iscas89_0010,abcfast_clk1_fo8_tr0p24_cap100_fload1,full,28,42,5635,0,0,0,0,0,0,44.5599,1,0.194989,0.000000,2026-04-06T15:28:12+00:00,s1488__abcfast_clk1_fo8_tr0p24_cap100_fload1,s1488,CK,True,1.0,8.0,0.24,100.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s1488.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s1488.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s1488__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s1488__abcfast_clk1_fo8_tr0p24_cap100_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s1488__abcfast_clk1_fo8_tr0p24_cap100_fload1,1358.4620,1.000000,0.22,84.172,success,,,./iscas_asts/s1488.json,19,0,42,9,0,5635,0,0,0,0,1,44.5599
s1488,iscas89_0010,abcfast_clk1_fo8_tr0p24_cap40_fload1,full,28,42,5635,0,0,0,0,0,0,44.5599,1,0.197014,0.000000,2026-04-06T15:28:12+00:00,s1488__abcfast_clk1_fo8_tr0p24_cap40_fload1,s1488,CK,True,1.0,8.0,0.24,40.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s1488.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s1488.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s1488__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s1488__abcfast_clk1_fo8_tr0p24_cap40_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s1488__abcfast_clk1_fo8_tr0p24_cap40_fload1,1365.6440,1.000000,0.22,69.295,success,,,./iscas_asts/s1488.json,19,0,42,9,0,5635,0,0,0,0,1,44.5599
s1488,iscas89_0010,abcfast_clk1_fo8_tr0p24_cap60_fload1,full,28,42,5635,0,0,0,0,0,0,44.5599,1,0.194989,0.000000,2026-04-06T15:28:12+00:00,s1488__abcfast_clk1_fo8_tr0p24_cap60_fload1,s1488,CK,True,1.0,8.0,0.24,60.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s1488.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s1488.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s1488__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s1488__abcfast_clk1_fo8_tr0p24_cap60_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s1488__abcfast_clk1_fo8_tr0p24_cap60_fload1,1358.4620,1.000000,0.22,74.755,success,,,./iscas_asts/s1488.json,19,0,42,9,0,5635,0,0,0,0,1,44.5599
s1488,iscas89_0010,abcfast_clk1_fo8_tr0p24_cap80_fload1,full,28,42,5635,0,0,0,0,0,0,44.5599,1,0.194989,0.000000,2026-04-06T15:28:12+00:00,s1488__abcfast_clk1_fo8_tr0p24_cap80_fload1,s1488,CK,True,1.0,8.0,0.24,80.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s1488.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s1488.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s1488__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s1488__abcfast_clk1_fo8_tr0p24_cap80_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s1488__abcfast_clk1_fo8_tr0p24_cap80_fload1,1358.4620,1.000000,0.22,84.148,success,,,./iscas_asts/s1488.json,19,0,42,9,0,5635,0,0,0,0,1,44.5599
s1488,iscas89_0010,abcfast_clk1_fo8_tr0p2_cap100_fload1,full,28,42,5635,0,0,0,0,0,0,44.5599,1,0.194989,0.000000,2026-04-06T15:28:12+00:00,s1488__abcfast_clk1_fo8_tr0p2_cap100_fload1,s1488,CK,True,1.0,8.0,0.2,100.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s1488.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s1488.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s1488__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s1488__abcfast_clk1_fo8_tr0p2_cap100_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s1488__abcfast_clk1_fo8_tr0p2_cap100_fload1,1358.4620,1.000000,0.22,83.164,success,,,./iscas_asts/s1488.json,19,0,42,9,0,5635,0,0,0,0,1,44.5599
s1488,iscas89_0010,abcfast_clk1_fo8_tr0p2_cap40_fload1,full,28,42,5635,0,0,0,0,0,0,44.5599,1,0.197014,0.000000,2026-04-06T15:28:12+00:00,s1488__abcfast_clk1_fo8_tr0p2_cap40_fload1,s1488,CK,True,1.0,8.0,0.2,40.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s1488.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s1488.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s1488__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s1488__abcfast_clk1_fo8_tr0p2_cap40_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s1488__abcfast_clk1_fo8_tr0p2_cap40_fload1,1365.6440,1.000000,0.22,78.048,success,,,./iscas_asts/s1488.json,19,0,42,9,0,5635,0,0,0,0,1,44.5599
s1488,iscas89_0010,abcfast_clk1_fo8_tr0p2_cap60_fload1,full,28,42,5635,0,0,0,0,0,0,44.5599,1,0.194989,0.000000,2026-04-06T15:28:12+00:00,s1488__abcfast_clk1_fo8_tr0p2_cap60_fload1,s1488,CK,True,1.0,8.0,0.2,60.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s1488.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s1488.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s1488__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s1488__abcfast_clk1_fo8_tr0p2_cap60_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s1488__abcfast_clk1_fo8_tr0p2_cap60_fload1,1358.4620,1.000000,0.22,83.176,success,,,./iscas_asts/s1488.json,19,0,42,9,0,5635,0,0,0,0,1,44.5599
s1488,iscas89_0010,abcfast_clk1_fo8_tr0p2_cap80_fload1,full,28,42,5635,0,0,0,0,0,0,44.5599,1,0.194989,0.000000,2026-04-06T15:28:12+00:00,s1488__abcfast_clk1_fo8_tr0p2_cap80_fload1,s1488,CK,True,1.0,8.0,0.2,80.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s1488.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s1488.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s1488__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s1488__abcfast_clk1_fo8_tr0p2_cap80_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s1488__abcfast_clk1_fo8_tr0p2_cap80_fload1,1358.4620,1.000000,0.22,83.152,success,,,./iscas_asts/s1488.json,19,0,42,9,0,5635,0,0,0,0,1,44.5599
s1488,iscas89_0010,abcfast_clk1p5_fo16_tr0p16_cap100_fload1,full,28,42,5635,0,0,0,0,0,0,44.5599,1,0.590303,0.000000,2026-04-06T15:29:43+00:00,s1488__abcfast_clk1p5_fo16_tr0p16_cap100_fload1,s1488,CK,True,1.5,16.0,0.16,100.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s1488.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s1488.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s1488__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s1488__abcfast_clk1p5_fo16_tr0p16_cap100_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s1488__abcfast_clk1p5_fo16_tr0p16_cap100_fload1,1336.6500,1.500000,0.22,79.582,success,,,./iscas_asts/s1488.json,19,0,42,9,0,5635,0,0,0,0,1,44.5599
s1488,iscas89_0010,abcfast_clk1p5_fo16_tr0p16_cap40_fload1,full,28,42,5635,0,0,0,0,0,0,44.5599,1,0.578898,0.000000,2026-04-06T15:29:43+00:00,s1488__abcfast_clk1p5_fo16_tr0p16_cap40_fload1,s1488,CK,True,1.5,16.0,0.16,40.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s1488.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s1488.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s1488__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s1488__abcfast_clk1p5_fo16_tr0p16_cap40_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s1488__abcfast_clk1p5_fo16_tr0p16_cap40_fload1,1393.3080,1.500000,0.23,86.321,success,,,./iscas_asts/s1488.json,19,0,42,9,0,5635,0,0,0,0,1,44.5599
s1488,iscas89_0010,abcfast_clk1p5_fo16_tr0p16_cap60_fload1,full,28,42,5635,0,0,0,0,0,0,44.5599,1,0.573940,0.000000,2026-04-06T15:29:43+00:00,s1488__abcfast_clk1p5_fo16_tr0p16_cap60_fload1,s1488,CK,True,1.5,16.0,0.16,60.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s1488.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s1488.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s1488__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s1488__abcfast_clk1p5_fo16_tr0p16_cap60_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s1488__abcfast_clk1p5_fo16_tr0p16_cap60_fload1,1343.5660,1.500000,0.22,84.756,success,,,./iscas_asts/s1488.json,19,0,42,9,0,5635,0,0,0,0,1,44.5599
s1488,iscas89_0010,abcfast_clk1p5_fo16_tr0p16_cap80_fload1,full,28,42,5635,0,0,0,0,0,0,44.5599,1,0.590303,0.000000,2026-04-06T15:29:43+00:00,s1488__abcfast_clk1p5_fo16_tr0p16_cap80_fload1,s1488,CK,True,1.5,16.0,0.16,80.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s1488.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s1488.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s1488__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s1488__abcfast_clk1p5_fo16_tr0p16_cap80_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s1488__abcfast_clk1p5_fo16_tr0p16_cap80_fload1,1336.6500,1.500000,0.22,83.104,success,,,./iscas_asts/s1488.json,19,0,42,9,0,5635,0,0,0,0,1,44.5599
s1488,iscas89_0010,abcfast_clk1p5_fo16_tr0p24_cap100_fload1,full,28,42,5635,0,0,0,0,0,0,44.5599,1,0.590303,0.000000,2026-04-06T15:29:43+00:00,s1488__abcfast_clk1p5_fo16_tr0p24_cap100_fload1,s1488,CK,True,1.5,16.0,0.24,100.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s1488.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s1488.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s1488__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s1488__abcfast_clk1p5_fo16_tr0p24_cap100_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s1488__abcfast_clk1p5_fo16_tr0p24_cap100_fload1,1336.6500,1.500000,0.22,83.095,success,,,./iscas_asts/s1488.json,19,0,42,9,0,5635,0,0,0,0,1,44.5599
s1488,iscas89_0010,abcfast_clk1p5_fo16_tr0p24_cap40_fload1,full,28,42,5635,0,0,0,0,0,0,44.5599,1,0.578898,0.000000,2026-04-06T15:29:43+00:00,s1488__abcfast_clk1p5_fo16_tr0p24_cap40_fload1,s1488,CK,True,1.5,16.0,0.24,40.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s1488.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s1488.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s1488__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s1488__abcfast_clk1p5_fo16_tr0p24_cap40_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s1488__abcfast_clk1p5_fo16_tr0p24_cap40_fload1,1393.3080,1.500000,0.23,83.102,success,,,./iscas_asts/s1488.json,19,0,42,9,0,5635,0,0,0,0,1,44.5599
s1488,iscas89_0010,abcfast_clk1p5_fo16_tr0p24_cap60_fload1,full,28,42,5635,0,0,0,0,0,0,44.5599,1,0.573940,0.000000,2026-04-06T15:29:43+00:00,s1488__abcfast_clk1p5_fo16_tr0p24_cap60_fload1,s1488,CK,True,1.5,16.0,0.24,60.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s1488.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s1488.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s1488__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s1488__abcfast_clk1p5_fo16_tr0p24_cap60_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s1488__abcfast_clk1p5_fo16_tr0p24_cap60_fload1,1343.5660,1.500000,0.22,87.085,success,,,./iscas_asts/s1488.json,19,0,42,9,0,5635,0,0,0,0,1,44.5599
s1488,iscas89_0010,abcfast_clk1p5_fo16_tr0p24_cap80_fload1,full,28,42,5635,0,0,0,0,0,0,44.5599,1,0.590303,0.000000,2026-04-06T15:29:43+00:00,s1488__abcfast_clk1p5_fo16_tr0p24_cap80_fload1,s1488,CK,True,1.5,16.0,0.24,80.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s1488.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s1488.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s1488__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s1488__abcfast_clk1p5_fo16_tr0p24_cap80_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s1488__abcfast_clk1p5_fo16_tr0p24_cap80_fload1,1336.6500,1.500000,0.22,81.255,success,,,./iscas_asts/s1488.json,19,0,42,9,0,5635,0,0,0,0,1,44.5599
s1488,iscas89_0010,abcfast_clk1p5_fo16_tr0p2_cap100_fload1,full,28,42,5635,0,0,0,0,0,0,44.5599,1,0.590303,0.000000,2026-04-06T15:29:43+00:00,s1488__abcfast_clk1p5_fo16_tr0p2_cap100_fload1,s1488,CK,True,1.5,16.0,0.2,100.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s1488.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s1488.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s1488__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s1488__abcfast_clk1p5_fo16_tr0p2_cap100_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s1488__abcfast_clk1p5_fo16_tr0p2_cap100_fload1,1336.6500,1.500000,0.22,79.350,success,,,./iscas_asts/s1488.json,19,0,42,9,0,5635,0,0,0,0,1,44.5599
s1488,iscas89_0010,abcfast_clk1p5_fo16_tr0p2_cap40_fload1,full,28,42,5635,0,0,0,0,0,0,44.5599,1,0.578898,0.000000,2026-04-06T15:29:43+00:00,s1488__abcfast_clk1p5_fo16_tr0p2_cap40_fload1,s1488,CK,True,1.5,16.0,0.2,40.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s1488.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s1488.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s1488__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s1488__abcfast_clk1p5_fo16_tr0p2_cap40_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s1488__abcfast_clk1p5_fo16_tr0p2_cap40_fload1,1393.3080,1.500000,0.23,82.583,success,,,./iscas_asts/s1488.json,19,0,42,9,0,5635,0,0,0,0,1,44.5599
s1488,iscas89_0010,abcfast_clk1p5_fo16_tr0p2_cap60_fload1,full,28,42,5635,0,0,0,0,0,0,44.5599,1,0.573940,0.000000,2026-04-06T15:29:43+00:00,s1488__abcfast_clk1p5_fo16_tr0p2_cap60_fload1,s1488,CK,True,1.5,16.0,0.2,60.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s1488.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s1488.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s1488__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s1488__abcfast_clk1p5_fo16_tr0p2_cap60_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s1488__abcfast_clk1p5_fo16_tr0p2_cap60_fload1,1343.5660,1.500000,0.22,82.062,success,,,./iscas_asts/s1488.json,19,0,42,9,0,5635,0,0,0,0,1,44.5599
s1488,iscas89_0010,abcfast_clk1p5_fo16_tr0p2_cap80_fload1,full,28,42,5635,0,0,0,0,0,0,44.5599,1,0.590303,0.000000,2026-04-06T15:29:43+00:00,s1488__abcfast_clk1p5_fo16_tr0p2_cap80_fload1,s1488,CK,True,1.5,16.0,0.2,80.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s1488.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s1488.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s1488__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s1488__abcfast_clk1p5_fo16_tr0p2_cap80_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s1488__abcfast_clk1p5_fo16_tr0p2_cap80_fload1,1336.6500,1.500000,0.22,79.349,success,,,./iscas_asts/s1488.json,19,0,42,9,0,5635,0,0,0,0,1,44.5599
